; oligo-analysis  -v 1 -sort -i $RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102400_zNNOQn.fasta.fasta -format fasta -return occ -table -1str -noov -quick_if_possible -seqtype dna -bg upstream-noorf -org Escherichia_coli_GCF_000005845.2_ASM584v2 -pseudo 0.01 -l 2 -o $RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.104844_7ZpmZl_2nt.tab
; Citation: van Helden et al. (1998). J Mol Biol 281(5), 827-42. 
; Program version              	1.169
; Slow counting mode           
; Oligomer length              	2
; Input file                   	$RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102400_zNNOQn.fasta.fasta
; Input format                 	fasta
; Output file                  	$RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.104844_7ZpmZl_2nt.tab
; Discard overlapping matches
; Counted on a single strand
; Number of output patterns	16
# seq	aa	ac	ag	at	ca	cc	cg	ct	ga	gc	gg	gt	ta	tc	tg	tt
yqiK	5	0	1	4	1	0	0	0	1	0	1	0	4	1	0	3
sibD	14	9	11	12	12	20	15	12	14	21	8	7	7	8	16	20
ibsD	19	6	18	12	16	10	11	12	14	19	21	9	5	14	13	12
sibE	3	4	6	3	5	3	5	5	5	5	5	5	4	5	4	7
ibsE	25	7	17	13	16	12	16	13	12	23	24	11	9	15	13	16
hldE	2	1	4	5	3	0	3	2	4	3	3	2	3	4	2	3
glnE	3	0	2	2	2	0	1	1	1	2	2	0	1	2	0	1
ygiF	17	12	11	19	20	7	15	12	9	16	9	18	13	19	17	14
ygiM	14	18	12	19	17	9	15	11	19	16	7	12	13	9	20	17
cca	2	2	2	7	1	1	3	4	5	3	3	4	4	4	7	8
bacA	6	7	5	6	6	2	4	2	1	3	6	7	11	2	3	10
folB	9	4	6	7	6	4	8	2	6	6	6	9	4	6	8	7
plsY	7	9	2	7	8	6	8	6	6	6	4	4	4	6	6	9
ttdR	22	14	6	19	15	7	10	7	10	12	6	10	14	6	16	16
ttdA	16	10	7	19	16	6	10	6	6	12	7	14	14	10	15	22
ttdT	1	3	3	1	4	5	3	5	2	3	3	0	1	5	0	2
tsaD	17	13	12	12	15	9	12	15	9	20	14	11	13	10	15	19
rpsU	19	11	15	12	15	14	12	12	10	20	9	13	13	9	15	17
dnaG	6	1	7	6	1	7	10	6	8	9	5	7	5	7	7	10
rpoD	16	12	12	12	12	10	17	6	12	14	11	11	12	9	8	8
mug	8	4	6	12	5	7	7	5	4	7	4	10	12	6	8	10
ileX	10	10	5	12	8	4	7	6	6	7	7	4	12	4	5	8
yqjH	14	12	16	37	19	7	15	14	19	15	8	12	27	21	15	23
yqjI	23	12	14	37	15	8	15	16	21	15	7	12	27	19	19	14
aer	34	20	16	45	26	9	25	12	23	26	16	20	31	18	28	34
patA	34	20	12	45	28	16	25	16	18	26	9	20	31	23	26	34
ygjH	12	12	14	11	11	9	9	14	11	13	7	13	16	9	13	20
ebgR	20	13	14	11	13	7	9	14	9	13	9	12	16	11	11	12
ebgA	9	14	6	12	13	14	7	13	5	8	5	9	13	11	9	15
ygjI	3	5	3	2	4	4	5	4	3	5	4	3	3	2	3	4
ygjJ	12	5	9	13	7	3	1	9	9	6	6	2	12	6	6	12
ygjK	2	1	1	1	0	0	0	1	1	0	1	1	2	1	1	1
fadH	22	30	6	29	29	32	45	23	16	43	23	16	20	24	24	21
higB	16	15	9	22	21	16	23	14	12	19	12	17	14	24	15	20
rlmG	7	5	6	5	7	4	5	2	5	4	5	2	3	5	1	5
ygjP	5	2	2	5	1	5	5	6	5	4	4	5	3	5	7	7
ygjQ	5	3	3	5	1	6	5	6	4	3	2	3	5	7	2	7
ygjR	4	5	4	6	4	2	8	3	7	6	2	5	4	4	6	3
alx	21	18	15	14	15	12	16	13	17	13	15	24	15	13	23	19
sstT	25	24	18	21	24	26	18	28	24	17	14	20	16	29	25	28
ygjV	8	2	4	7	2	3	5	3	4	5	2	6	6	4	6	7
uxaA	0	0	0	1	0	0	0	1	1	0	3	2	0	1	2	1
uxaC	37	32	27	34	30	21	32	22	36	28	19	23	28	24	27	30
exuT	30	23	22	34	27	19	32	27	24	28	21	32	28	36	30	37
exuR	7	3	10	7	8	5	8	9	3	11	4	10	9	10	6	8
yqjA	30	20	16	27	27	16	16	16	17	18	8	22	19	21	25	24
mzrA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
yqjC	10	10	4	11	9	6	7	10	8	2	8	12	9	13	11	11
yqjD	3	6	2	1	4	1	0	6	2	0	1	1	3	3	1	1
yqjE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
yqjF	10	10	10	14	18	12	9	11	10	13	5	5	6	14	10	15
yqjG	7	4	6	3	1	1	5	5	8	5	4	1	5	2	2	4
yhaH	21	15	14	27	23	8	14	17	14	24	7	12	19	15	22	26
yhaI	26	13	5	34	11	7	8	11	12	4	4	8	28	13	11	20
yhaJ	6	5	4	8	3	5	3	10	7	4	5	4	7	7	8	11
yhaK	11	4	10	8	8	5	3	4	7	4	5	5	7	7	3	6
yhaL	0	1	2	2	1	0	0	0	3	0	1	1	1	0	3	3
yhaM	3	1	1	2	0	1	0	1	1	0	1	1	3	0	1	5
yhaO	21	7	11	28	13	11	13	20	16	17	3	10	17	21	19	24
tdcG	3	4	4	2	3	4	8	4	5	4	6	7	1	7	4	2
tdcF	0	0	1	1	0	1	2	0	2	1	2	1	0	0	1	0
tdcE	1	0	5	3	0	0	0	0	4	0	0	3	4	1	2	6
tdcD	3	1	4	1	1	1	1	1	4	0	1	1	1	2	1	0
tdcC	1	0	2	3	0	0	1	0	3	0	2	1	2	1	1	3
tdcB	5	5	4	9	5	3	3	4	2	2	5	8	12	5	5	12
tdcA	24	13	8	37	15	10	9	12	12	7	10	22	31	16	24	35
tdcR	35	22	12	37	24	10	9	8	16	7	10	13	31	12	15	24
yhaB	19	12	18	21	18	6	14	9	21	16	10	12	12	13	17	19
yhaC	3	0	1	4	0	0	0	0	1	0	1	0	5	0	0	2
rnpB	2	2	1	1	2	2	4	3	0	6	1	0	2	1	1	0
garK	6	3	5	7	5	7	9	2	6	8	9	7	4	5	7	1
garR	2	4	3	4	4	3	1	1	6	1	0	0	1	0	3	1
garL	2	0	2	1	1	0	1	0	0	2	1	1	2	0	0	0
garP	36	11	18	45	26	11	12	14	13	21	11	19	36	20	23	25
garD	25	19	14	45	23	11	12	18	20	21	11	11	36	13	26	36
prlF	13	6	9	11	11	7	3	6	5	9	4	8	10	6	10	15
agaR	24	12	16	19	12	2	10	13	20	10	8	13	15	13	17	20
kbaZ	20	13	13	19	17	8	10	16	13	10	2	12	15	20	12	24
agaV	4	3	2	0	3	0	1	1	2	2	1	0	0	0	0	0
agaW	0	0	0	2	1	0	0	0	1	0	1	0	0	2	0	1
agaS	20	17	18	19	21	16	22	22	20	19	9	17	13	29	16	38
kbaY	0	0	1	2	1	0	1	0	2	1	1	0	0	1	0	1
agaB	17	10	5	25	10	4	3	6	8	2	6	4	23	7	6	15
agaC	6	0	1	5	0	1	1	2	1	1	2	2	5	2	2	3
yraH	40	18	15	61	26	6	6	17	17	11	6	17	51	19	24	35
yraI	4	4	3	4	2	4	4	8	3	2	2	6	6	8	4	8
yraJ	4	2	2	3	4	0	0	0	1	0	2	1	2	2	0	0
yraK	3	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0
rsmI	5	5	1	9	6	1	4	1	3	3	2	2	6	3	3	5
lpoA	5	2	1	9	3	2	4	1	3	3	1	5	6	3	6	5
diaA	2	0	3	1	0	0	0	0	1	1	2	1	3	0	0	3
yraP	1	1	1	1	0	0	0	0	2	0	1	0	1	0	0	0
yraQ	6	2	3	10	4	2	3	4	4	4	2	2	7	5	4	7
yraR	8	3	9	10	8	6	7	6	9	11	9	6	5	7	10	8
yhbO	8	6	6	10	10	9	7	9	7	11	6	3	5	9	8	8
yhbP	4	2	6	2	6	1	3	1	2	4	2	5	3	3	2	1
yhbQ	1	5	1	2	2	2	3	6	3	4	1	2	3	2	6	4
yhbT	19	8	10	20	9	3	5	8	12	10	9	12	16	5	19	23
yhbU	23	12	8	20	19	9	5	10	5	10	3	8	16	12	9	19
yhbV	2	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0
yhbW	9	6	5	5	4	0	1	7	2	3	1	6	10	3	4	7
mtr	10	12	7	11	13	4	7	10	6	9	4	8	11	10	9	9
yrbN	3	10	3	5	9	5	6	6	4	4	3	8	6	6	7	13
nlpI	5	6	4	2	6	7	9	5	5	9	12	6	2	5	6	9
pnp	5	4	6	3	3	2	2	2	4	1	3	5	7	1	2	2
psrO	2	5	2	3	2	3	2	6	1	1	2	4	7	4	3	5
rpsO	9	11	6	9	4	3	13	10	8	8	4	11	15	8	8	12
rbfA	9	6	8	11	9	8	8	8	8	12	11	8	8	7	11	15
infB	3	2	4	0	2	0	0	1	2	2	2	1	2	0	1	0
nusA	2	0	3	1	0	1	2	1	3	2	2	2	1	1	3	0
rimP	9	6	12	12	5	9	6	15	10	8	12	13	15	12	13	22
metY	31	17	22	32	25	9	10	13	23	15	11	17	22	16	24	28
argG	28	17	13	32	24	11	10	22	16	15	9	17	22	23	25	31
yhbX	31	24	18	39	17	13	19	30	28	14	17	35	35	28	41	40
leuU	1	0	2	1	0	1	1	0	0	0	0	3	2	1	0	0
secG	15	10	12	13	13	6	15	11	11	18	12	12	10	11	14	25
folP	4	5	2	8	6	6	5	3	4	3	5	5	5	7	4	7
ftsH	6	5	10	7	3	3	3	4	12	2	3	7	7	3	8	7
rlmE	8	6	3	13	7	6	8	3	5	5	5	7	11	6	6	12
yhbY	12	7	3	13	6	5	8	3	6	5	6	6	11	5	7	8
greA	20	15	12	15	10	11	15	15	15	13	17	14	17	12	15	11
dacB	11	14	15	15	15	17	15	12	12	13	11	15	17	15	10	20
obgE	2	1	1	1	0	0	1	0	2	0	1	0	2	0	0	1
yhbE	9	7	2	8	6	5	15	2	5	12	8	8	6	4	7	8
rpmA	1	1	3	1	1	1	0	1	5	0	1	0	0	1	1	1
rplU	18	12	13	17	10	6	16	11	12	17	11	21	20	7	21	25
ispB	25	21	11	17	21	11	16	13	7	17	6	12	20	12	10	18
sfsB	17	11	19	18	15	9	7	15	17	11	8	9	17	15	11	12
murA	5	3	2	5	1	1	4	3	5	4	3	2	5	1	4	3
ibaG	7	4	8	12	6	9	8	12	9	15	6	6	8	8	14	15
mlaC	1	2	2	0	1	1	2	0	3	1	1	0	0	1	0	1
mlaD	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
mlaE	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0
mlaF	21	9	11	14	9	7	13	12	10	14	9	11	15	10	11	16
yrbG	16	11	12	14	11	9	13	11	10	14	7	9	15	10	9	21
kdsD	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1
kdsC	3	2	2	2	3	0	0	0	2	0	1	0	1	1	0	1
lptB	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2
rpoN	2	3	7	1	1	0	3	1	6	2	2	4	4	1	2	4
hpf	3	3	2	1	2	2	1	1	3	0	1	0	1	0	0	0
ptsN	4	4	5	6	8	5	6	5	3	10	9	12	4	5	14	10
yhbJ	2	3	4	2	1	0	2	2	4	0	2	5	4	3	3	5
yrbL	19	15	12	15	17	8	7	12	14	4	5	10	11	18	9	19
elbB	12	4	6	14	9	1	2	1	7	4	1	9	9	4	11	11
arcZ	11	9	1	14	11	1	2	6	4	4	1	4	9	7	9	12
arcB	7	4	4	8	6	2	4	3	5	2	7	8	6	7	6	9
yhcC	42	17	31	48	30	15	13	28	34	29	21	19	31	25	38	39
gltB	34	22	32	36	34	22	24	26	28	33	22	24	28	29	29	37
gltD	1	1	1	0	2	0	0	0	0	1	2	1	1	0	0	0
gltF	42	26	16	69	43	16	9	25	16	17	5	18	52	34	25	51
yhcA	12	11	7	22	14	2	4	8	5	6	3	9	22	9	8	18
yhcD	1	1	2	0	1	1	1	2	2	2	2	0	0	0	2	1
insH1	12	11	13	15	15	15	5	13	11	10	8	12	13	13	15	16
yhcG	10	8	13	18	14	6	6	10	8	8	8	10	18	14	7	15
nanE	2	1	2	2	0	4	3	4	2	3	3	4	3	3	4	2
nanT	4	8	3	5	8	9	8	6	4	7	5	6	5	7	5	4
nanA	6	4	10	13	9	1	2	6	5	6	6	9	13	7	8	9
nanR	33	17	13	45	22	9	12	13	22	11	11	23	32	19	31	37
dcuD	37	23	13	45	31	11	12	13	19	11	9	17	32	22	22	33
sspB	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0
sspA	33	24	16	22	28	16	14	29	16	20	18	17	18	28	23	31
rpsI	0	0	1	2	1	0	1	0	1	1	2	0	2	1	0	1
rplM	17	16	8	9	12	10	9	13	10	6	10	17	11	12	16	18
zapE	14	11	8	14	12	11	13	9	10	11	8	13	11	13	12	14
yhcB	14	13	9	14	12	8	13	8	13	11	11	11	11	10	12	14
degQ	8	4	6	13	10	7	6	14	6	7	4	6	8	19	7	15
degS	3	4	1	5	3	6	7	6	2	6	4	9	5	7	9	6
mdh	34	20	22	45	27	6	16	15	23	24	19	29	36	14	39	39
argR	39	29	15	45	39	19	16	22	14	24	6	20	36	23	27	34
yhcN	37	20	13	36	20	9	14	18	15	14	8	18	34	19	20	34
yhcO	7	8	4	3	7	3	11	3	5	9	5	5	3	4	4	4
aaeB	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0
aaeA	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1
aaeX	16	12	8	19	14	5	6	17	7	12	3	4	18	14	9	9
aaeR	9	4	17	19	9	3	6	8	14	12	5	12	18	7	14	16
tldD	25	28	23	24	27	29	46	18	20	43	24	25	28	20	20	13
yhdP	2	4	7	3	7	3	3	1	5	5	5	3	1	2	4	4
yhdE	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1
mreC	3	4	4	4	3	2	3	5	5	4	5	4	4	3	6	2
mreB	14	11	19	19	18	12	17	20	18	29	11	18	13	14	29	24
csrD	15	5	9	16	7	4	6	10	12	10	6	5	10	8	13	6
acuI	6	5	10	16	13	6	6	9	8	10	4	5	10	12	7	15
yrdF	4	1	5	4	3	1	0	1	4	1	2	0	3	1	0	2
accB	23	26	18	27	26	13	26	23	21	32	20	24	24	18	33	26
accC	1	1	1	0	0	0	2	0	2	1	1	0	0	0	0	0
yhdT	8	7	4	6	8	8	5	6	5	5	7	2	5	7	2	8
prmA	0	0	2	0	0	1	0	0	1	1	0	1	0	0	1	2
dusB	24	12	15	31	24	9	17	15	14	21	8	16	20	23	19	29
fis	3	3	4	1	2	0	0	2	4	1	0	0	1	0	1	0
yhdJ	5	3	7	4	4	2	3	5	4	7	7	4	6	3	5	7
yhdU	2	3	6	7	7	3	1	4	3	4	5	7	6	5	7	8
acrS	40	20	19	50	21	8	15	19	18	13	8	17	50	23	14	32
acrE	32	17	19	50	14	8	15	19	23	13	8	20	50	18	21	40
acrF	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	0
yhdV	20	11	14	25	15	9	8	16	8	11	5	10	26	18	7	27
yhdW	28	25	16	38	31	12	27	28	15	34	11	15	33	26	21	37
yhdX	1	2	4	1	1	1	9	6	3	7	5	7	3	7	3	4
yhdY	0	0	1	1	1	0	0	0	1	0	1	1	0	1	1	0
yhdZ	0	2	0	0	1	0	0	1	1	0	1	0	0	0	0	0
rrfF	4	0	5	2	1	0	1	1	3	1	2	2	3	1	0	6
thrV	1	0	1	1	1	0	1	0	0	1	0	1	1	0	0	1
rrfD	9	5	10	7	6	2	5	3	12	6	3	2	3	3	5	6
rrlD	19	9	9	8	9	1	5	15	12	5	3	13	6	15	16	13
alaU	4	3	2	4	3	0	1	1	2	2	2	2	3	0	3	5
ileU	6	5	6	3	5	2	1	6	5	4	0	4	4	3	6	3
rrsD	54	33	27	30	33	11	22	24	35	23	12	22	21	23	31	28
yrdA	28	22	24	30	31	12	22	27	23	23	11	33	21	35	33	54
aroE	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
tsaC	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
yrdD	2	0	2	3	3	0	0	1	0	1	0	2	2	3	1	5
smf	7	4	13	12	9	4	1	10	12	6	5	3	7	10	8	9
def	9	3	10	12	8	5	1	13	10	6	4	4	7	12	9	7
fmt	3	2	1	1	0	0	0	1	2	0	1	0	2	0	0	0
rsmB	1	2	2	1	1	3	3	5	0	3	2	3	4	4	1	5
trkA	1	2	1	1	0	0	3	1	3	1	1	1	1	1	2	0
mscL	11	4	6	15	5	3	3	7	7	5	8	4	13	7	7	16
arfA	3	5	2	2	4	2	3	3	2	4	3	2	3	1	3	7
zntR	0	0	1	1	0	0	0	0	1	0	1	2	1	0	2	0
yhdN	6	6	4	6	4	8	5	7	2	4	3	7	10	6	4	8
rplQ	3	2	5	2	2	1	1	1	4	0	5	3	3	2	1	3
rpoA	1	3	5	0	3	1	0	1	3	1	1	1	2	0	0	1
rpsD	2	0	3	0	1	2	2	1	3	1	2	3	0	2	2	4
rpsK	1	0	0	2	0	0	1	0	2	0	2	1	1	1	2	1
rpsM	6	3	10	12	9	4	4	7	6	10	5	10	11	7	12	16
rpmJ	3	1	4	0	0	1	3	0	4	1	2	3	2	1	1	2
secY	0	0	2	0	1	0	0	0	0	1	0	1	1	0	0	0
rplO	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
rpmD	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rpsE	1	0	3	0	0	0	0	0	1	0	2	3	2	0	1	0
rplR	1	2	0	0	1	0	0	1	0	0	1	1	1	0	0	0
rplF	2	0	1	0	0	0	1	0	2	0	2	0	0	1	0	0
rpsH	3	3	3	2	4	1	1	0	3	0	1	2	1	2	2	2
rpsN	1	1	1	0	0	0	0	1	0	0	2	2	3	0	0	1
rplE	0	1	2	0	0	0	1	0	1	0	1	2	2	0	1	1
rplX	1	0	1	1	0	0	1	0	2	1	1	0	0	1	0	0
rplN	8	10	9	13	8	6	10	10	10	8	6	8	15	10	7	12
rplP	0	0	1	0	0	0	2	1	1	2	1	1	0	1	1	0
rpsC	0	2	2	0	1	0	0	3	3	1	1	0	1	1	1	0
rplV	1	0	4	0	0	0	0	0	3	0	3	1	1	0	0	0
rpsS	1	0	3	1	0	1	0	0	2	1	1	0	2	0	0	2
rplB	1	1	2	1	1	0	1	0	2	0	2	2	2	1	0	0
rplD	0	0	2	1	1	0	0	0	2	1	1	0	1	0	0	0
rplC	1	1	4	2	3	0	1	0	5	1	2	2	0	2	3	3
rpsJ	18	11	13	16	11	6	13	17	9	13	13	18	20	17	14	15
gspA	20	4	8	32	7	1	2	3	7	4	4	11	30	4	11	18
gspC	18	11	3	32	11	4	2	8	4	4	1	4	30	7	7	20
gspE	0	0	0	2	2	0	0	0	0	1	1	0	0	1	0	1
gspG	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0
gspH	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0
gspL	1	0	1	2	1	0	1	0	1	0	1	1	1	2	1	0
bfr	6	4	7	0	2	1	4	5	6	2	3	7	3	5	4	6
bfd	10	4	8	17	6	5	5	10	7	6	4	9	15	11	9	22
chiA	25	10	8	31	14	3	12	11	9	11	7	16	27	16	16	43
tufA	6	2	8	4	2	5	1	6	4	4	4	4	8	4	2	1
fusA	5	3	2	1	1	1	2	1	3	1	1	0	2	0	0	0
rpsG	11	7	5	4	4	4	4	5	4	1	4	8	8	6	4	9
rpsL	7	6	5	9	5	4	9	6	6	7	6	8	10	7	7	12
tusB	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1
yheO	12	7	11	10	6	11	9	8	10	13	9	7	12	4	9	15
fkpA	13	11	11	19	7	8	12	15	18	9	8	12	16	14	16	13
slyX	13	12	15	19	16	8	12	11	14	9	8	11	16	18	7	13
slyD	3	4	7	8	6	4	6	7	6	9	2	3	7	6	5	6
yheV	1	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0
kefG	9	9	6	12	9	6	7	4	5	9	7	7	12	2	9	4
yheS	4	7	4	12	9	7	7	6	2	9	6	9	12	5	9	9
prkB	4	3	4	5	2	2	4	3	5	3	3	3	5	2	3	1
yhfA	11	14	16	18	17	13	17	26	12	25	11	23	20	21	26	17
crp	17	23	26	18	26	11	17	16	21	25	13	14	20	12	17	11
yhfK	0	1	2	1	1	3	6	1	1	5	3	4	2	2	2	2
argD	2	2	3	12	6	1	1	1	4	3	2	6	7	3	10	12
pabA	1	1	2	1	0	3	4	1	1	4	2	2	2	1	1	3
yhfG	4	4	2	6	6	4	10	8	4	12	7	3	3	8	7	7
ppiA	18	4	13	27	9	3	10	14	16	15	14	15	19	15	22	30
tsgA	30	15	14	27	22	14	10	13	15	15	3	4	19	16	9	18
nirB	22	11	12	26	16	9	13	13	12	13	11	11	22	18	11	18
nirC	8	3	3	11	5	4	3	5	3	5	6	6	10	5	8	21
cysG	1	2	1	0	0	0	0	1	0	0	2	1	3	0	0	3
yhfL	23	11	9	35	14	8	7	15	8	10	4	7	34	15	9	23
frlA	16	17	6	29	20	16	13	19	12	13	6	14	20	22	19	26
frlB	3	0	1	2	0	0	0	1	2	0	1	1	2	1	2	1
frlC	2	3	2	1	2	5	6	2	2	4	5	1	2	3	0	2
frlR	6	6	3	8	5	4	8	5	5	5	3	7	7	7	5	9
yhfS	1	1	1	0	1	1	0	1	1	1	2	0	0	0	0	0
yhfT	1	2	1	0	1	0	1	1	1	1	1	0	0	0	0	0
yhfU	0	2	1	0	1	0	0	1	2	0	1	0	0	1	0	0
yhfX	13	7	5	7	9	3	4	2	5	3	2	1	4	5	1	3
yhfY	1	1	1	2	1	0	1	1	2	1	1	0	0	1	1	0
yhfZ	22	9	8	29	18	14	15	17	11	23	10	10	17	18	21	24
rpe	2	0	3	0	1	0	1	1	2	1	2	0	0	2	0	1
dam	5	1	10	5	5	4	6	6	6	9	7	9	5	8	8	7
damX	9	3	8	4	7	2	3	4	1	6	7	8	8	4	4	9
aroB	2	3	2	4	2	0	4	4	1	3	4	6	6	4	4	4
aroK	15	13	29	31	22	11	26	21	25	33	16	25	26	23	28	31
hofM	6	6	10	11	11	3	6	0	8	6	6	7	9	5	5	6
mrcA	6	7	0	11	5	6	6	10	5	6	3	6	9	8	11	6
nudE	19	20	17	32	30	11	15	14	17	19	11	14	22	20	18	23
yrfF	23	14	14	32	18	11	15	17	20	19	11	20	22	17	30	19
yrfG	1	3	2	3	4	2	5	6	2	7	3	3	2	5	5	5
hslR	0	1	2	0	0	1	1	0	2	1	1	0	0	0	0	0
hslO	1	1	3	2	2	1	0	2	4	1	0	1	0	1	3	1
yhgE	33	18	13	37	18	13	14	20	23	15	15	18	27	20	29	33
pck	33	18	20	37	29	15	14	13	20	15	13	18	27	23	18	33
ompR	19	14	8	22	13	4	9	12	13	11	4	13	19	8	20	20
greB	20	13	12	22	20	4	9	8	8	11	4	14	19	13	13	19
yhgF	7	4	5	7	4	10	3	7	8	5	3	3	4	6	7	5
feoA	30	26	19	49	40	22	21	21	19	24	13	20	34	32	23	39
feoB	2	3	0	1	2	0	1	0	1	0	1	1	2	0	1	0
yhgA	13	9	11	9	14	8	15	12	8	20	12	12	7	12	14	11
bioH	5	1	4	3	3	1	1	1	2	1	1	3	2	3	2	2
gntX	2	3	1	3	2	1	1	4	3	1	1	1	2	2	3	5
nfuA	5	4	3	7	3	3	2	4	2	3	2	2	8	2	2	3
gntT	19	19	13	32	23	20	20	17	17	16	10	25	24	26	24	25
malQ	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0	0
malP	36	26	23	43	30	21	12	40	31	23	12	21	31	33	40	42
malT	54	22	36	47	40	12	12	21	30	22	14	25	35	29	28	34
rtcA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
rtcB	23	10	8	19	9	2	9	8	12	7	8	4	17	8	6	18
rtcR	18	4	8	19	6	8	9	8	8	7	2	10	17	12	9	23
glpR	1	0	1	2	1	1	0	0	1	0	1	0	2	1	0	2
glpG	3	3	2	2	2	2	3	3	2	3	1	3	3	1	4	3
glpE	14	9	10	16	9	3	11	9	10	12	3	12	16	9	12	16
glpD	16	12	9	16	12	3	11	10	9	12	3	9	16	10	9	14
yzgL	14	4	9	9	10	7	5	1	8	3	11	6	5	9	2	7
glgP	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	2
glgC	3	0	3	0	0	0	0	0	1	0	1	2	2	1	0	1
glgB	20	14	24	20	22	9	10	9	21	17	14	15	15	11	19	14
asd	12	12	9	15	14	4	8	14	12	16	8	5	9	8	16	15
yhgN	15	5	14	15	16	8	8	9	8	16	4	12	9	12	14	12
gntU	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
gntK	7	12	4	13	11	5	3	8	6	6	7	7	12	4	11	13
gntR	13	9	9	13	9	10	15	18	9	16	8	16	12	17	18	18
yhhW	8	5	7	11	13	6	4	4	7	4	7	4	4	12	3	8
yhhX	8	7	5	6	6	6	8	7	5	6	4	9	7	9	7	10
ryhB	9	3	4	11	8	3	2	6	7	4	3	8	3	10	13	12
yhhY	12	8	6	11	13	3	2	4	10	4	3	3	3	7	8	9
yhhZ	23	10	11	32	14	9	2	10	10	7	6	7	29	9	11	22
insA	43	17	23	55	18	14	7	21	35	10	11	16	43	19	31	42
yrhB	48	25	23	56	26	11	13	22	34	12	6	12	44	24	22	36
ggt	8	5	7	10	3	7	6	11	8	5	4	4	11	9	5	9
yhhA	9	4	11	10	5	4	6	7	9	5	7	5	11	8	3	8
ugpA	5	3	6	7	6	4	10	3	5	9	6	8	6	7	6	4
ugpB	23	23	19	32	26	20	23	22	25	24	9	21	23	24	29	28
livH	3	2	2	2	2	4	4	1	1	3	3	3	3	2	1	3
livK	47	23	20	42	30	10	9	19	21	15	11	17	34	20	23	37
panM	37	17	19	42	23	11	9	20	20	15	10	23	34	21	30	47
livJ	28	13	16	23	21	12	9	11	12	13	10	13	19	15	14	14
rpoH	16	11	14	18	14	8	9	17	16	12	7	16	14	17	21	19
ftsE	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ftsY	10	7	12	14	12	3	6	6	9	12	3	10	13	5	12	9
rsmD	9	10	6	14	12	3	6	12	5	12	3	7	13	9	12	10
yhhM	6	6	8	10	6	6	8	7	9	7	9	8	9	7	9	15
yhhN	15	8	7	10	9	9	8	8	7	7	6	6	9	9	6	6
zntA	7	5	5	3	1	4	3	6	8	1	4	4	4	5	5	4
tusA	15	20	8	13	11	9	14	11	12	11	6	13	18	5	14	22
yhhQ	22	13	11	13	14	6	14	8	5	11	9	20	18	12	11	15
dcrB	5	0	8	7	2	2	4	0	9	2	4	7	4	4	6	5
yhhS	7	7	5	8	7	3	4	9	6	6	5	12	7	8	15	11
yhhT	11	12	9	8	15	5	4	5	8	6	3	7	7	6	7	7
acpT	2	5	1	5	4	2	4	2	4	3	2	2	3	2	3	5
nikA	6	7	3	13	8	9	5	5	5	3	3	4	10	9	4	8
nikR	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
rhsB	17	12	6	18	10	9	6	17	9	3	4	9	17	18	9	20
yrhC	6	4	11	8	7	3	3	4	10	5	7	8	7	5	8	2
yhhI	13	7	6	16	8	4	1	9	8	4	1	3	14	7	7	18
yhiI	20	23	14	28	20	14	24	21	22	22	16	24	22	20	30	27
yhiJ	20	7	11	35	10	6	6	16	16	8	9	15	26	17	22	19
yhiL	30	13	19	51	24	7	9	17	15	13	10	16	44	24	16	40
yhiM	40	16	17	51	16	10	9	19	24	13	7	13	44	15	24	30
yhiN	14	13	11	21	13	6	13	11	15	15	10	7	16	10	13	22
pitA	22	7	11	21	13	10	13	11	10	15	6	13	16	15	13	14
