; oligo-analysis  -v 1 -sort -i $RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102320_q0uO0g.fasta.fasta -format fasta -return occ -table -1str -quick_if_possible -seqtype dna -bg upstream-noorf -org Saccharomyces_cerevisiae -pseudo 0.01 -l 2 -o $RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.121001_FPd5b0_2nt.tab
; Citation: van Helden et al. (1998). J Mol Biol 281(5), 827-42. 
; Program version              	1.169
; Slow counting mode           
; Oligomer length              	2
; Input file                   	$RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102320_q0uO0g.fasta.fasta
; Input format                 	fasta
; Output file                  	$RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.121001_FPd5b0_2nt.tab
; Count overlapping matches
; Counted on a single strand
; Number of output patterns	16
# seq	aa	ac	ag	at	ca	cc	cg	ct	ga	gc	gg	gt	ta	tc	tg	tt
MLS1	43	22	27	47	17	22	20	31	28	16	16	32	52	29	29	68
DMA2	31	14	13	39	22	12	12	11	18	12	10	17	27	19	22	38
YNL115C	64	14	38	45	21	15	13	24	30	22	16	32	45	23	33	64
RPC19	88	34	23	46	33	11	14	27	25	16	22	18	45	24	22	51
DBP2	50	21	17	45	21	13	13	28	18	13	4	20	43	28	21	83
CYB5	81	19	35	58	31	13	17	14	35	16	14	17	45	28	16	60
NOP15	49	25	32	54	30	18	10	35	30	17	7	22	51	33	27	59
YNL108C	39	9	19	24	15	6	11	15	13	11	7	20	24	20	14	23
YAF9	23	20	15	24	14	7	11	19	20	11	6	9	24	13	15	39
INP52	41	24	23	32	20	9	10	27	20	13	16	18	39	20	17	69
LEU4	45	27	34	31	30	16	20	32	29	24	24	38	33	32	37	47
MET4	32	28	23	38	38	20	27	34	20	29	15	32	30	42	32	59
POL1	44	23	12	40	23	5	9	23	12	9	4	13	40	23	13	39
AVT4	44	24	31	60	46	15	9	31	29	21	11	19	41	41	29	48
AIM37	48	27	31	50	39	19	12	17	26	19	10	23	43	22	25	60
OCA1	54	20	18	29	24	9	6	14	17	9	11	14	27	15	16	34
RAS2	30	11	14	18	11	7	10	15	16	8	4	7	17	17	6	34
YNL097C-B	33	20	22	43	19	30	25	32	23	32	28	18	42	25	26	27
PHO23	70	26	40	38	31	20	19	19	36	21	13	31	38	22	28	47
TL(CAA)N	55	28	21	49	33	10	19	30	25	21	19	26	40	32	32	59
RPS7B	72	39	29	34	41	20	15	26	26	19	20	26	35	24	27	46
YNL095C	56	28	27	41	36	22	22	30	28	30	14	20	32	29	30	54
APP1	53	22	34	37	32	12	23	23	24	28	34	33	36	28	29	51
YPT53	68	22	26	53	27	21	15	20	25	12	22	26	49	28	22	56
YNL092W	43	23	24	24	30	6	11	15	17	20	14	14	23	13	16	46
NST1	34	15	23	32	23	14	7	22	16	17	7	14	31	20	17	41
RHO2	39	30	18	38	31	20	20	25	21	19	13	23	33	27	25	51
TOP2	59	29	33	50	28	17	24	18	35	19	12	21	49	23	18	64
TCB2	67	21	29	42	26	12	14	18	26	16	6	15	40	21	14	52
YNL086W	64	25	30	28	23	10	10	19	26	10	7	26	35	17	22	33
MKT1	68	33	22	52	27	10	13	29	24	13	7	21	56	23	23	66
END3	37	12	14	34	14	12	9	8	19	6	9	12	28	13	14	32
SAL1	32	12	8	34	14	9	9	14	13	6	12	12	28	19	14	37
PMS1	54	19	21	48	20	7	12	18	22	14	6	16	46	18	19	34
SWS2	45	15	17	45	20	8	6	17	17	9	7	11	39	20	14	21
EOS1	38	33	17	34	34	24	17	33	18	18	21	31	32	32	34	83
TPM1	92	40	33	37	40	20	18	23	27	22	19	19	44	18	17	30
NIS1	30	20	22	41	23	19	21	29	17	23	15	38	44	30	35	92
APJ1	45	30	20	39	26	20	15	22	24	10	10	18	40	23	16	40
MKS1	64	24	34	35	31	22	11	30	26	19	16	26	36	28	27	70
IMP4	45	13	15	38	15	5	8	11	19	6	9	16	33	15	18	29
MLF3	35	14	18	22	17	10	12	15	14	11	14	10	23	18	5	22
MSK1	22	10	15	22	5	14	12	18	18	11	10	14	23	14	17	35
RNH201	32	15	6	22	12	6	7	11	10	9	1	5	21	6	11	25
LAT1	22	25	14	20	23	17	12	22	11	12	4	18	25	20	15	21
TOM7	77	17	11	45	18	7	11	25	14	8	10	20	41	30	19	40
RPL16B	54	34	16	35	32	31	16	42	25	23	23	19	28	32	36	53
FKH2	85	23	21	44	31	32	16	33	25	21	12	16	32	36	25	47
YNL067W-B	43	25	38	40	32	14	12	28	33	18	16	28	38	29	30	75
RPL9B	21	8	4	9	7	9	1	14	3	1	0	2	10	13	2	18
SUN4	52	25	19	45	25	18	19	32	25	19	6	15	40	31	21	107
AQR1	48	29	24	42	27	25	27	28	31	17	27	21	37	36	18	62
YDJ1	68	24	25	54	27	14	13	18	22	10	12	37	54	24	31	66
MTQ1	60	44	21	40	31	15	18	34	27	12	9	25	46	27	25	65
GCD10	59	19	11	34	21	6	8	17	16	10	10	13	28	17	20	37
NOP2	37	13	17	34	20	10	8	11	17	10	6	19	28	16	21	59
ARP5	64	33	30	49	36	9	16	30	30	18	11	27	46	31	29	40
YNL058C	76	28	24	54	32	14	4	38	26	13	15	13	48	32	25	57
OCA2	59	13	39	56	27	15	4	21	31	15	14	28	50	24	31	72
POR1	23	22	12	10	25	26	17	15	8	18	6	9	11	17	6	27
TD(GUC)N	23	12	15	45	14	6	6	17	14	4	5	14	44	21	11	34
YNL054W-B	34	14	17	45	11	5	6	15	21	4	6	12	44	14	14	23
YNL054W-A	34	14	17	45	11	5	6	15	21	4	6	12	44	14	14	23
VAC7	49	25	28	46	35	23	16	28	24	16	13	30	40	37	27	62
MSG5	48	14	28	30	19	2	9	11	17	12	12	25	36	14	16	64
COX5A	37	19	18	25	28	15	13	19	14	18	6	15	21	23	15	26
COG5	69	19	22	56	24	19	4	24	25	10	20	20	47	23	29	60
YNL050C	61	11	17	33	18	6	6	12	18	4	3	15	26	20	14	33
SFB2	16	20	9	22	19	9	8	23	17	8	6	12	16	22	20	33
ALG11	33	12	23	22	20	6	8	9	22	8	9	20	16	17	19	16
SLM2	42	21	26	43	31	20	18	22	19	31	14	19	40	20	25	30
YNL046W	30	19	22	43	25	14	18	26	20	31	20	21	40	19	31	42
YNL045W	7	6	4	12	8	2	5	9	2	5	7	11	12	10	10	29
YIP3	49	19	11	31	20	4	12	14	16	11	9	13	25	16	17	21
TP(UGG)N1	52	44	24	54	35	29	15	29	33	9	7	23	54	27	25	39
BOP3	58	22	39	25	29	16	16	39	29	26	17	28	28	36	28	63
COG6	61	33	25	61	32	17	15	28	28	11	12	24	59	31	23	39
YNL040W	68	34	27	60	42	15	15	19	27	16	5	24	51	27	25	44
BDP1	48	18	16	28	20	10	8	12	13	10	9	15	29	12	13	35
GPI15	29	9	11	25	14	1	6	3	14	7	7	8	17	7	11	17
IDH1	27	29	20	50	31	25	17	35	22	15	20	27	47	39	26	69
NCE103	51	34	28	37	30	26	25	31	37	17	12	31	32	35	32	41
TT(AGU)N2	52	30	20	50	30	15	13	35	22	17	8	26	48	30	33	70
TP(UGG)N2	47	23	24	73	30	17	7	27	28	10	12	19	62	32	26	62
YNL035C	19	10	12	12	10	1	4	12	8	7	6	12	16	10	11	24
TI(AAU)N1	47	21	36	33	30	12	14	14	32	18	34	45	28	19	44	72
YNL034W	75	41	15	34	42	30	15	34	19	20	13	21	29	30	30	51
YNL033W	55	36	35	26	46	21	19	32	26	32	14	17	25	30	21	64
SIW14	67	24	30	45	22	7	16	34	35	27	23	14	42	21	30	62
HHT2	38	32	21	24	35	32	30	36	19	33	19	34	24	35	35	52
HHF2	42	27	29	36	29	17	30	23	29	30	25	32	35	25	31	59
KTR5	48	16	37	47	35	13	13	24	24	34	26	33	40	22	42	45
CRZ1	33	30	37	38	33	23	16	37	25	29	10	26	47	26	28	61
SAM50	43	8	16	35	12	5	6	9	13	11	8	19	34	9	21	53
SSN8	76	27	35	44	32	16	11	21	36	11	18	21	37	27	22	65
YNL024C-A	29	18	17	27	18	5	11	15	25	9	7	14	19	16	20	35
YNL024C	55	21	20	41	17	16	15	25	22	10	9	22	42	26	19	54
FAP1	29	15	15	31	17	3	9	14	15	10	7	16	29	15	17	23
YNL022C	53	16	22	20	15	13	8	23	21	12	11	16	22	19	18	37
HDA1	37	16	23	20	18	11	8	22	19	12	13	16	22	21	15	53
ARK1	61	27	24	42	32	21	12	36	20	24	18	19	41	30	26	66
YNL019C	56	36	38	23	45	22	16	33	27	31	15	18	25	26	22	66
YNL018C	80	39	15	36	44	29	14	33	19	20	13	19	27	32	29	50
TI(AAU)N2	48	18	35	37	29	12	12	14	35	17	32	41	26	19	46	78
PUB1	34	23	19	40	26	19	16	41	13	15	9	28	43	45	21	107
PBI2	71	26	26	39	39	31	18	26	23	25	32	16	29	32	20	46
HEF3	48	12	21	47	23	17	11	42	18	25	21	22	40	39	33	80
SPO1	36	13	15	23	14	5	2	11	9	3	2	11	29	11	6	41
YNL011C	51	16	34	45	14	9	12	19	35	12	17	37	46	17	39	60
YNL010W	60	37	19	45	39	17	12	34	17	12	9	16	46	35	14	51
IDP3	60	25	30	44	27	15	10	29	22	14	8	25	51	27	21	51
ASI3	36	15	13	35	20	7	7	12	13	11	11	16	30	14	20	26
SIS1	47	28	24	52	24	16	14	34	25	12	11	25	55	32	24	76
LST8	76	25	34	52	24	11	14	24	32	12	16	28	54	25	25	47
MRP7	54	25	29	40	28	11	10	31	30	14	19	30	35	30	35	64
HRB1	64	30	31	40	35	19	10	29	30	14	11	25	35	30	28	54
PET8	27	11	22	35	15	8	10	15	19	19	13	22	34	10	28	55
RLP7	48	16	21	31	18	2	7	13	24	12	12	12	26	10	20	40
DOM34	40	12	13	31	20	12	7	21	10	12	2	16	26	24	18	48
CIT1	62	24	18	47	25	27	17	27	20	23	14	20	43	22	29	81
SUF10	43	30	28	61	30	16	9	28	31	9	12	30	58	29	33	52
TN(GUU)N2	55	33	25	60	37	12	12	30	24	12	10	27	57	34	26	45
ATO2	54	37	36	40	42	23	20	32	34	24	16	16	36	34	18	24
RPC34	63	26	31	47	31	16	15	22	23	21	14	27	49	21	25	68
YNR004W	90	26	32	41	20	14	13	30	25	19	18	23	53	18	23	54
VPS27	54	26	32	47	33	15	12	31	26	20	15	25	46	30	27	60
ATG3	25	16	21	25	12	3	11	14	18	9	13	15	32	13	10	43
LRO1	43	15	14	25	10	13	11	21	13	9	3	16	32	18	12	25
NRM1	56	24	24	17	20	6	18	9	23	16	12	14	21	8	11	28
CSE2	38	15	17	36	20	16	9	16	18	10	4	10	31	20	12	31
PRP2	87	22	32	54	25	10	19	20	32	17	8	24	50	26	22	32
URK1	32	24	20	54	22	8	19	32	26	17	10	22	50	32	25	87
PHO91	68	21	34	29	13	15	17	31	43	19	41	25	28	22	36	57
YNR014W	53	26	28	35	32	41	23	36	21	25	15	26	35	41	21	41
SMM1	20	17	9	33	30	18	12	18	7	13	1	11	22	31	10	30
ACC1	47	31	19	52	26	28	19	34	27	13	3	16	49	36	18	81
TIM23	103	30	33	39	32	16	15	21	28	21	16	24	42	17	25	37
AIM38	63	41	20	29	34	35	20	41	19	28	10	22	38	25	29	45
ARE2	55	29	14	36	26	17	18	25	14	15	10	13	38	26	10	47
ATP23	17	7	4	16	9	4	4	10	3	6	4	6	15	10	6	32
YNR021W	32	6	10	16	6	4	4	4	10	6	4	7	15	3	9	17
MRPL50	26	11	14	15	11	5	8	8	9	5	7	18	20	11	10	45
SNF12	45	18	8	15	10	7	8	14	11	5	5	11	20	9	11	26
YNR024W	43	16	23	27	18	5	4	17	22	11	10	10	27	12	15	29
SEC12	44	15	17	20	17	8	4	11	18	5	8	11	17	12	13	12
BUD17	12	11	11	20	13	8	4	17	12	5	8	15	17	18	17	44
CPR8	43	14	16	34	15	10	7	17	22	9	14	9	28	16	17	28
YNR029C	36	14	9	31	17	7	8	14	10	11	10	15	28	14	19	66
ALG12	66	15	14	31	19	10	8	9	14	11	7	14	28	10	17	36
SSK2	68	28	41	27	30	19	13	26	31	21	19	34	35	20	32	55
PPG1	50	33	29	29	34	24	12	36	21	19	19	29	36	30	28	70
HUB1	20	3	17	11	3	5	6	10	20	7	12	8	9	9	12	17
ABZ1	17	8	10	11	12	12	6	17	9	7	5	3	9	20	3	20
SOL1	41	12	20	39	13	8	6	11	22	9	12	11	35	9	17	56
YNR034W-A	58	24	28	47	29	31	11	32	27	18	17	21	43	31	27	55
ARC35	25	19	15	37	19	8	10	25	10	16	9	14	43	19	15	28
YNR036C	28	13	22	27	16	7	6	7	18	10	12	8	28	7	7	12
RSM19	30	13	19	23	27	10	9	10	10	16	12	16	19	17	14	21
DBP6	21	16	10	23	14	12	9	19	17	16	10	13	19	10	27	30
ZRG17	33	11	21	26	10	8	6	14	23	8	5	14	24	11	18	25
YNR040W	25	14	14	26	18	5	6	21	11	8	8	11	24	23	10	33
COQ2	27	11	17	21	18	4	9	12	14	11	13	13	18	17	12	17
MVD1	17	13	12	21	12	13	9	17	17	11	4	11	18	14	18	27
AGA1	67	32	27	43	43	18	15	31	16	23	7	20	43	34	18	62
PET494	44	21	14	29	21	4	10	8	14	9	9	9	29	9	9	22
TRM112	21	14	7	18	17	6	3	17	5	7	3	6	17	17	8	12
YNR047W	35	21	31	24	25	12	12	17	24	17	15	17	26	16	15	19
YNR048W	36	15	21	43	22	6	10	27	17	12	9	23	39	32	21	91
MSO1	63	26	31	28	15	9	12	27	22	12	12	21	47	16	12	38
LYS9	61	20	38	54	29	12	12	18	38	15	25	31	44	24	34	44
BRE5	54	26	30	46	29	13	8	24	24	6	3	27	49	29	19	112
POP2	50	19	27	51	24	10	11	22	21	9	20	25	51	29	17	85
NOG2	34	14	13	23	15	6	5	14	12	9	6	8	24	11	11	37
ESF2	54	32	27	44	36	15	15	30	24	24	12	23	43	26	29	65
TL(UAA)N	56	27	24	55	27	12	13	30	24	7	23	34	55	36	28	48
HOL1	76	29	34	49	25	15	13	33	30	13	3	18	56	29	15	61
BIO5	9	0	5	6	4	0	0	2	0	4	2	3	7	2	2	5
BIO4	42	12	14	20	15	9	6	9	11	9	6	10	20	10	10	17
BIO3	17	10	9	20	10	6	6	14	10	9	9	12	20	11	15	42
MNT4	58	25	31	42	32	20	10	34	21	21	15	33	46	29	34	48
FRE4	57	31	38	31	29	24	15	33	29	18	19	27	41	29	21	57
YNR061C	67	18	23	53	25	11	13	30	23	23	14	23	46	27	33	70
YNR062C	50	19	23	46	34	11	10	28	17	19	26	39	36	35	42	64
YNR063W	75	23	29	40	33	16	10	36	20	20	11	28	39	36	29	54
YNR064C	41	20	19	35	28	9	10	17	19	15	8	14	27	20	19	39
YNR065C	3	1	0	3	1	2	1	3	1	1	1	0	1	3	1	1
YNR066C	65	21	35	53	33	19	8	25	31	17	8	19	44	28	24	69
DSE4	74	24	39	33	29	19	9	34	28	29	16	21	39	19	29	57
YNR068C	44	11	11	22	18	10	1	19	10	6	4	10	17	21	14	18
BSC5	50	26	34	51	32	14	9	39	30	23	10	15	49	31	25	61
YNR070W	52	26	28	43	26	18	16	36	26	21	17	26	45	32	29	58
YNR071C	70	31	34	47	33	19	11	21	34	14	16	26	46	19	29	49
HXT17	81	19	34	53	29	11	15	14	32	20	26	31	46	19	34	35
YNR073C	71	26	28	45	37	18	18	23	25	17	19	23	37	34	19	59
AIF1	50	22	41	48	26	15	10	35	35	21	14	30	49	28	35	40
COS10	60	37	19	47	32	15	17	35	26	20	7	25	45	27	35	52
YNR075C-A	20	17	15	35	24	7	8	21	17	11	3	21	27	25	26	36
PAU6	36	21	21	35	26	3	8	15	25	11	7	17	27	17	24	20
YOL166W-A	26	73	3	43	67	78	9	46	6	11	3	12	46	37	17	22
AAD15	36	28	34	47	35	14	18	28	38	27	19	26	37	25	39	48
YOL164W-A	52	23	30	60	23	14	5	30	28	12	9	35	62	22	40	54
BDS1	50	34	21	46	35	17	17	31	24	16	14	28	42	32	30	62
YOL163W	55	30	32	36	25	24	9	37	38	14	14	29	36	27	40	53
YOL162W	0	1	0	1	0	1	0	3	0	0	0	0	2	1	1	1
PAU20	61	27	32	51	41	15	13	23	38	20	16	18	32	29	31	52
YOL159C-A	42	25	29	41	33	27	14	31	24	25	13	27	38	27	33	70
YOL159C	80	29	26	50	29	11	14	29	22	20	12	20	55	22	22	58
ENB1	55	20	29	39	26	20	9	30	26	17	25	30	36	28	35	74
YOL157C	54	32	31	41	36	12	20	24	29	22	24	30	40	26	29	49
HXT11	62	28	25	36	35	15	14	37	18	16	13	29	36	43	24	68
YOL155W-A	23	5	2	9	2	2	2	8	3	1	2	5	12	6	5	19
HPF1	42	17	31	34	29	25	22	32	18	32	23	34	34	34	32	60
ZPS1	61	29	31	39	33	18	16	33	32	26	20	19	34	26	30	52
YOL153C	57	21	24	56	23	9	13	37	24	16	26	22	54	36	25	56
FRE7	61	21	23	56	33	16	18	24	21	26	10	24	46	28	30	62
GRE2	77	24	24	59	30	16	18	20	22	14	12	29	55	30	22	47
DCP1	36	13	13	26	16	0	7	10	13	9	0	5	23	11	7	25
SPT20	29	16	21	37	13	17	10	25	24	10	9	17	37	21	21	50
PEX11	28	12	10	24	15	10	8	14	11	7	7	9	20	17	9	18
PSF3	18	9	14	24	9	7	8	10	17	7	10	12	20	11	15	28
CTR9	36	17	15	31	17	6	7	19	14	6	6	21	32	20	19	42
NOP8	42	21	19	31	19	6	7	15	20	6	6	17	32	14	17	36
RIB4	50	20	36	33	23	17	16	25	30	18	30	31	36	25	27	35
RRP40	35	31	25	33	27	30	16	36	25	18	17	20	36	30	23	50
PPM2	25	11	5	26	17	4	4	9	5	3	2	5	19	16	5	14
ARG8	29	10	8	19	11	6	11	14	13	12	4	10	13	15	16	28
CDC33	41	11	22	26	13	9	7	10	16	4	7	27	31	15	17	43
YOL138C	29	10	12	34	5	3	8	18	24	9	10	11	27	13	23	33
BSC6	33	11	18	34	23	10	8	12	13	9	3	10	27	24	5	29
PFK27	66	27	29	36	22	18	21	27	34	19	22	21	37	24	24	72
MED7	44	19	17	23	24	9	5	16	14	9	6	12	22	17	12	30
HRT1	30	12	16	23	12	6	5	17	17	9	9	19	22	14	24	44
GAS4	71	32	33	46	33	15	13	24	22	17	15	26	56	22	19	55
YOL131W	31	15	26	24	11	11	9	22	20	12	10	20	34	15	17	37
ALR1	66	27	25	53	30	21	12	33	27	16	9	18	48	32	24	58
VPS68	54	25	28	54	32	26	9	28	25	12	12	24	49	33	24	64
YGK3	66	35	31	42	29	19	15	30	27	15	19	31	52	24	27	37
RPL25	45	23	27	33	29	24	15	40	24	28	27	24	31	33	34	62
MDH2	45	18	27	47	23	37	23	29	24	23	19	27	45	35	24	53
TRM13	71	17	43	34	21	11	18	25	36	23	32	30	36	24	29	49
TRM11	58	17	37	53	21	15	14	24	38	15	18	21	47	28	23	70
HRP1	81	29	32	42	28	12	14	28	22	20	7	20	54	21	16	73
SMF1	44	21	31	43	27	17	20	31	23	29	15	29	46	28	30	65
RPS19A	54	34	20	51	32	18	21	23	26	14	13	28	48	27	27	63
RPL18A	37	19	23	51	30	9	12	24	29	15	26	20	35	32	28	62
MCH4	58	30	35	49	36	20	16	25	36	21	20	16	41	26	23	47
RRI2	48	29	27	44	27	10	15	36	32	21	17	25	41	28	36	63
MSN1	43	13	24	31	15	8	10	11	27	9	14	18	26	14	20	36
PAP2	86	26	22	54	20	17	9	33	23	11	9	24	59	25	27	54
YOL114C	49	27	20	33	30	18	14	23	25	9	14	20	25	30	20	42
SKM1	42	20	23	33	20	14	14	20	30	9	18	27	25	25	30	49
MSB4	53	24	22	50	23	3	15	13	27	13	16	15	45	14	19	63
MDY2	45	17	24	21	11	12	8	17	24	7	11	8	27	12	7	27
SHR5	27	8	17	21	7	11	8	24	12	7	12	17	27	24	11	45
ZEO1	22	13	13	37	14	13	15	32	10	15	13	30	40	33	27	79
SUF1	39	18	29	37	24	13	6	19	20	13	9	26	40	19	24	60
INO4	29	9	16	16	11	3	8	11	15	11	7	11	16	10	13	28
YOL107W	28	11	11	16	13	7	8	16	10	11	3	9	16	15	11	29
TT(AGU)O1	36	22	23	71	25	15	12	31	30	12	17	21	62	34	27	61
WSC3	50	19	24	50	25	23	13	29	23	17	9	20	46	31	22	98
NDJ1	48	27	26	69	27	14	15	24	31	8	16	26	65	31	24	48
YOL103W-B	49	28	24	70	26	16	15	28	31	9	13	24	65	32	25	44
YOL103W-A	49	28	24	70	26	16	15	28	31	9	13	24	65	32	25	44
ITR2	86	29	29	39	33	25	15	33	23	17	9	19	41	35	15	51
TPT1	41	15	13	29	16	3	7	18	19	10	11	15	22	16	24	32
IZH4	70	25	37	52	36	8	17	19	26	25	27	26	52	22	23	34
PKH2	78	31	33	39	31	19	18	22	35	15	16	18	38	25	17	64
YOL098C	38	23	25	32	19	11	13	21	28	9	6	27	34	21	26	47
YOL097W-A	47	27	21	32	26	6	13	25	21	9	11	23	34	28	19	38
WRS1	50	13	17	32	18	4	8	11	14	6	5	15	29	18	11	29
COQ3	23	9	13	19	14	4	1	5	7	4	9	8	20	7	5	32
HMI1	31	11	13	19	13	5	5	13	9	5	1	17	21	15	14	43
RFC4	34	18	12	27	19	10	3	15	13	8	4	8	26	11	13	37
TRM10	37	8	15	27	13	4	3	12	11	8	10	18	26	13	19	34
YOL092W	44	28	21	47	25	16	18	37	20	19	17	31	51	33	31	61
SPO21	33	9	7	24	11	4	1	13	7	3	2	6	22	12	8	40
MSH2	38	14	7	25	12	5	3	19	8	5	2	5	25	15	8	26
HAL9	45	30	23	42	24	13	11	26	24	11	16	21	47	20	22	45
MPD2	80	32	33	57	39	4	7	20	23	15	10	22	60	19	21	57
YOL087C	53	32	25	47	32	28	16	33	24	24	7	19	49	25	26	59
YOL086W-A	61	19	38	45	28	5	16	23	27	25	30	35	48	23	33	43
ADH1	49	30	22	40	39	26	13	42	21	19	8	20	32	45	25	68
PHM7	26	24	19	57	30	22	24	30	15	24	10	31	55	36	26	70
YOL083W	46	14	25	45	21	9	6	23	20	10	14	17	43	26	17	45
ATG19	55	24	31	51	29	17	17	24	29	20	19	31	49	26	31	46
IRA2	57	31	27	31	36	31	18	38	21	24	12	21	31	38	21	62
REX4	28	12	16	21	12	7	8	12	9	8	12	19	29	12	12	36
AVO1	36	19	12	21	12	12	8	16	12	8	7	12	29	9	12	28
ATP19	27	10	15	24	15	10	7	11	13	10	9	9	22	13	9	20
BRX1	26	11	17	26	13	9	16	18	19	14	7	19	22	22	19	41
MDM20	41	19	18	26	19	7	16	17	22	14	9	11	22	19	13	26
YOL075C	38	20	20	27	28	6	7	11	14	14	9	16	25	12	17	24
YOL073C	25	9	11	14	7	6	2	10	13	4	4	7	15	6	11	24
THP1	24	7	10	14	11	4	2	11	6	4	6	9	15	13	7	25
EMI5	28	7	22	18	7	0	2	4	19	4	9	5	22	2	4	15
NBA1	20	9	14	22	14	8	5	10	15	8	7	10	16	12	14	31
NUF2	31	10	10	22	14	7	5	14	12	8	8	9	16	15	14	20
HST1	12	7	3	5	2	2	2	12	6	1	1	9	7	8	11	16
RTG1	35	21	9	17	20	6	3	7	10	4	4	3	16	6	5	10
RIB2	62	12	19	22	15	4	1	13	18	3	5	10	20	14	11	29
INP54	34	14	19	25	11	3	2	5	19	3	4	15	28	1	16	17
MET22	22	15	16	21	19	5	6	11	14	9	0	8	19	11	9	29
CRT10	35	14	16	27	20	7	2	7	15	5	7	12	23	9	14	40
APM4	24	13	18	19	17	13	8	16	16	9	8	12	18	18	11	27
PRS5	27	12	16	19	11	8	8	18	18	9	13	13	18	16	17	24
MAM3	36	19	27	39	22	20	22	29	27	26	44	33	36	27	37	55
GPD2	14	13	24	37	19	26	12	45	20	20	14	23	36	42	27	127
ARG1	26	26	31	44	36	24	16	38	27	26	15	27	38	38	33	54
YOL057W	50	14	24	27	19	13	8	17	21	12	2	12	25	18	13	17
GPM3	36	21	25	35	20	5	7	18	28	12	3	20	33	12	28	61
THI20	43	24	26	55	23	26	13	33	27	19	10	22	54	26	29	69
TG(GCC)O1	43	19	26	66	26	7	12	25	29	10	26	32	57	34	33	54
TN(GUU)O1	56	24	13	73	30	18	5	35	20	6	9	19	60	40	27	64
PSH1	18	11	11	23	13	5	7	10	14	7	4	5	19	12	8	41
AIM39	27	10	11	28	10	4	9	10	11	7	10	12	28	12	10	50
DDR2	45	21	19	49	37	35	10	37	16	21	20	14	36	43	22	74
SPE2	40	24	24	43	32	27	19	38	18	27	18	18	41	38	20	72
GAL11	40	26	29	44	29	26	16	31	24	19	22	29	46	30	27	61
GSH2	46	25	20	45	31	20	4	32	15	9	8	18	43	33	18	65
YOL048C	49	18	13	37	17	7	4	17	11	6	20	11	39	14	12	27
YOL047C	53	29	23	37	24	20	21	39	23	27	7	20	41	29	26	80
PSK2	77	32	37	32	32	14	13	32	26	18	13	27	44	27	20	55
PEX15	29	15	23	35	22	10	9	22	15	13	15	17	37	25	13	46
NTG2	31	13	21	21	20	7	3	20	13	11	11	20	23	19	20	36
NGL1	36	20	20	21	20	11	3	21	19	11	7	13	23	13	20	31
NOP12	52	24	20	59	29	10	12	29	21	14	12	23	54	32	26	82
RPS15	30	26	25	31	26	33	27	37	23	20	24	33	33	45	24	62
RPP2A	47	36	33	28	25	25	30	25	40	20	30	25	33	23	22	57
YOL038C-A	32	17	15	31	18	13	8	19	19	11	11	16	26	17	24	37
PRE6	37	16	19	31	24	11	8	15	17	11	13	17	26	19	18	32
YOL036W	75	27	18	55	30	26	12	27	26	12	6	15	44	31	23	72
SMC5	47	30	29	48	28	13	15	30	28	22	15	25	51	22	31	65
MSE1	47	18	15	28	22	5	5	18	9	12	4	10	30	15	11	20
OPI10	54	14	21	43	9	5	12	10	26	5	13	17	44	12	15	42
SIL1	64	35	47	37	32	9	23	20	50	23	18	24	37	17	27	36
GAS5	40	30	21	37	32	16	19	45	15	24	11	32	41	42	31	63
YOL029C	20	7	15	24	22	7	6	8	11	15	6	12	13	14	17	14
YAP7	58	21	32	47	36	15	14	28	26	25	15	20	37	33	25	67
MDM38	30	25	14	34	31	14	14	11	11	16	9	10	30	15	10	12
MIM1	39	33	17	29	28	24	11	18	17	12	4	11	33	12	12	18
TS(GCU)O	18	11	18	29	12	4	11	17	12	12	24	33	33	17	28	39
LAG2	13	14	7	16	18	3	4	16	3	7	2	9	17	16	8	29
YOL024W	12	10	8	17	16	7	1	7	3	4	4	6	15	10	5	20
IFM1	42	29	23	55	33	13	9	24	23	10	14	15	51	28	16	65
TSR4	58	23	28	51	26	12	10	30	28	13	17	30	47	31	33	62
SUF17	71	32	35	48	27	14	9	28	33	14	12	24	54	19	27	52
DIS3	56	27	32	42	31	20	13	24	22	20	21	25	47	22	22	75
TAT2	52	29	22	42	33	17	16	34	22	20	17	27	37	34	31	66
SUP3	37	14	10	31	17	7	5	12	15	5	2	4	23	15	9	34
YOL019W-A	10	5	5	11	11	5	3	12	4	10	2	4	7	11	10	28
YOL019W	29	11	27	32	27	9	6	19	14	18	10	18	28	23	17	36
TLG2	41	22	27	45	19	16	13	26	20	14	13	31	55	23	25	63
ESC8	63	31	26	45	25	13	13	27	23	14	16	22	55	20	19	41
CMK2	37	22	23	49	36	25	14	33	24	25	11	18	35	36	30	81
IRC10	54	22	26	46	25	27	11	33	19	21	14	37	50	27	40	47
YOL014W	79	31	28	39	30	19	17	24	24	15	16	28	44	25	22	58
YOL013W-A	41	21	24	69	21	16	6	31	29	11	13	26	63	27	36	65
TP(UGG)O1	40	18	24	70	22	15	4	32	29	9	13	27	61	32	36	67
HRD1	63	32	23	54	32	25	14	30	23	10	12	24	54	33	20	50
HTZ1	68	40	30	30	37	30	26	33	20	30	14	23	44	26	17	31
