; oligo-analysis  -v 1 -sort -i $RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102400_zNNOQn.fasta.fasta -format fasta -return occ -table -1str -quick_if_possible -seqtype dna -bg upstream-noorf -org Escherichia_coli_GCF_000005845.2_ASM584v2 -pseudo 0.01 -l 2 -o $RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.120653_hiGSOB_2nt.tab
; Citation: van Helden et al. (1998). J Mol Biol 281(5), 827-42. 
; Program version              	1.169
; Slow counting mode           
; Oligomer length              	2
; Input file                   	$RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102400_zNNOQn.fasta.fasta
; Input format                 	fasta
; Output file                  	$RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.120653_hiGSOB_2nt.tab
; Count overlapping matches
; Counted on a single strand
; Number of output patterns	16
# seq	aa	ac	ag	at	ca	cc	cg	ct	ga	gc	gg	gt	ta	tc	tg	tt
sibD	20	9	11	12	12	28	15	12	14	21	10	7	7	8	16	30
ibsD	29	6	18	12	16	15	11	12	14	19	31	9	5	14	13	15
sibE	5	4	6	3	5	3	5	5	5	5	5	5	4	5	4	9
ibsE	37	7	17	13	16	16	16	13	12	23	34	11	9	15	13	22
hldE	3	1	4	5	3	0	3	2	4	3	3	2	3	4	2	4
glnE	4	0	2	2	2	0	1	1	1	2	2	0	1	2	0	1
ygiF	25	12	11	19	20	9	15	12	9	16	9	18	13	19	17	16
ygiM	16	18	12	19	17	9	15	11	19	16	9	12	13	9	20	25
cca	2	2	2	7	1	1	3	4	5	3	4	4	4	4	7	9
bacA	8	7	5	6	6	2	4	2	1	3	7	7	11	2	3	14
folB	12	4	6	7	6	4	8	2	6	6	6	9	4	6	8	9
plsY	9	9	2	7	8	6	8	6	6	6	4	4	4	6	6	12
ttdR	29	14	6	19	15	7	10	7	10	12	7	10	14	6	16	23
ttdA	23	10	7	19	16	7	10	6	6	12	7	14	14	10	15	29
ttdT	1	3	3	1	4	8	3	5	2	3	3	0	1	5	0	4
tsaD	23	13	12	12	15	10	12	15	9	20	17	11	13	10	15	29
rpsU	29	11	15	12	15	17	12	12	10	20	10	13	13	9	15	23
dnaG	9	1	7	6	1	8	10	6	8	9	6	7	5	7	7	12
rpoD	19	12	12	12	12	14	17	6	12	14	13	11	12	9	8	10
mug	12	4	6	12	5	7	7	5	4	7	4	10	12	6	8	14
ileX	14	10	5	12	8	4	7	6	6	7	7	4	12	4	5	12
yqjH	18	12	16	37	19	7	15	14	19	15	8	12	27	21	15	31
yqjI	31	12	14	37	15	8	15	16	21	15	7	12	27	19	19	18
aer	46	20	16	45	26	9	25	12	23	26	22	20	31	18	28	49
patA	49	20	12	45	28	22	25	16	18	26	9	20	31	23	26	46
ygjH	17	12	14	11	11	13	9	14	11	13	9	13	16	9	13	32
ebgR	32	13	14	11	13	9	9	14	9	13	13	12	16	11	11	17
ebgA	15	14	6	12	13	17	7	13	5	8	6	9	13	11	9	24
ygjI	4	5	3	2	4	5	5	4	3	5	4	3	3	2	3	6
ygjJ	16	5	9	13	7	4	1	9	9	6	7	2	12	6	6	20
ygjK	2	1	1	1	0	0	0	1	1	0	1	1	2	1	1	2
fadH	27	30	6	29	29	40	45	23	16	43	24	16	20	24	24	28
higB	21	15	9	22	21	18	23	14	12	19	13	17	14	24	15	25
rlmG	12	5	6	5	7	6	5	2	5	4	8	2	3	5	1	7
ygjP	7	2	2	5	1	8	5	6	5	4	6	5	3	5	7	12
ygjQ	7	3	3	5	1	8	5	6	4	3	2	3	5	7	2	11
ygjR	6	5	4	6	4	3	8	3	7	6	2	5	4	4	6	4
alx	30	18	15	14	15	13	16	13	17	13	17	24	15	13	23	25
sstT	34	24	18	21	24	34	18	28	24	17	21	20	16	29	25	44
ygjV	11	2	4	7	2	3	5	3	4	5	2	6	6	4	6	11
uxaA	0	0	0	1	0	0	0	1	1	0	4	2	0	1	2	1
uxaC	49	32	27	34	30	24	32	22	36	28	22	23	28	24	27	43
exuT	43	23	22	34	27	22	32	27	24	28	24	32	28	36	30	49
exuR	11	3	10	7	8	6	8	9	3	11	4	10	9	10	6	13
yqjA	37	20	16	27	27	19	16	16	17	18	9	22	19	21	25	34
mzrA	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
yqjC	11	10	4	11	9	6	7	10	8	2	8	12	9	13	11	14
yqjD	4	6	2	1	4	1	0	6	2	0	1	1	3	3	1	1
yqjE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
yqjF	14	10	10	14	18	14	9	11	10	13	5	5	6	14	10	21
yqjG	10	4	6	3	1	1	5	5	8	5	4	1	5	2	2	6
yhaH	28	15	14	27	23	9	14	17	14	24	7	12	19	15	22	32
yhaI	37	13	5	34	11	8	8	11	12	4	5	8	28	13	11	32
yhaJ	7	5	4	8	3	6	3	10	7	4	6	4	7	7	8	14
yhaK	14	4	10	8	8	6	3	4	7	4	6	5	7	7	3	7
yhaL	0	1	2	2	1	0	0	0	3	0	2	1	1	0	3	5
yhaM	4	1	1	2	0	1	0	1	1	0	1	1	3	0	1	9
yhaO	32	7	11	28	13	12	13	20	16	17	4	10	17	21	19	33
tdcG	3	4	4	2	3	4	8	4	5	4	8	7	1	7	4	2
tdcF	0	0	1	1	0	1	2	0	2	1	2	1	0	0	1	0
tdcE	1	0	5	3	0	0	0	0	4	0	0	3	4	1	2	9
tdcD	4	1	4	1	1	1	1	1	4	0	1	1	1	2	1	0
tdcC	1	0	2	3	0	0	1	0	3	0	2	1	2	1	1	3
tdcB	7	5	4	9	5	3	3	4	2	2	5	8	12	5	5	18
tdcA	33	13	8	37	15	12	9	12	12	7	11	22	31	16	24	51
tdcR	51	22	12	37	24	11	9	8	16	7	12	13	31	12	15	33
yhaB	25	12	18	21	18	8	14	9	21	16	12	12	12	13	17	26
yhaC	5	0	1	4	0	0	0	0	1	0	1	0	5	0	0	3
rnpB	3	2	1	1	2	3	4	3	0	6	2	0	2	1	1	0
garK	7	3	5	7	5	9	9	2	6	8	10	7	4	5	7	1
garR	2	4	3	4	4	3	1	1	6	1	0	0	1	0	3	1
garL	3	0	2	1	1	0	1	0	0	2	1	1	2	0	0	0
garP	55	11	18	45	26	15	12	14	13	21	14	19	36	20	23	31
garD	31	19	14	45	23	14	12	18	20	21	15	11	36	13	26	55
prlF	17	6	9	11	11	10	3	6	5	9	4	8	10	6	10	22
agaR	38	12	16	19	12	2	10	13	20	10	10	13	15	13	17	27
kbaZ	27	13	13	19	17	10	10	16	13	10	2	12	15	20	12	38
agaV	6	3	2	0	3	0	1	1	2	2	1	0	0	0	0	0
agaW	0	0	0	2	1	0	0	0	1	0	2	0	0	2	0	1
agaS	27	17	18	19	21	20	22	22	20	19	10	17	13	29	16	59
kbaY	0	0	1	2	1	0	1	0	2	1	1	0	0	1	0	1
agaB	23	10	5	25	10	6	3	6	8	2	7	4	23	7	6	20
agaC	8	0	1	5	0	1	1	2	1	1	2	2	5	2	2	4
yraH	56	18	15	61	26	8	6	17	17	11	7	17	51	19	24	46
yraI	6	4	3	4	2	5	4	8	3	2	3	6	6	8	4	10
yraJ	7	2	2	3	4	0	0	0	1	0	3	1	2	2	0	0
yraK	5	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0
rsmI	6	5	1	9	6	1	4	1	3	3	2	2	6	3	3	8
lpoA	8	2	1	9	3	2	4	1	3	3	1	5	6	3	6	6
diaA	2	0	3	1	0	0	0	0	1	1	2	1	3	0	0	4
yraP	1	1	1	1	0	0	0	0	2	0	1	0	1	0	0	0
yraQ	6	2	3	10	4	3	3	4	4	4	3	2	7	5	4	7
yraR	9	3	9	10	8	7	7	6	9	11	10	6	5	7	10	9
yhbO	9	6	6	10	10	10	7	9	7	11	7	3	5	9	8	9
yhbP	5	2	6	2	6	2	3	1	2	4	2	5	3	3	2	1
yhbQ	1	5	1	2	2	2	3	6	3	4	2	2	3	2	6	5
yhbT	26	8	10	20	9	3	5	8	12	10	11	12	16	5	19	33
yhbU	33	12	8	20	19	11	5	10	5	10	3	8	16	12	9	26
yhbV	3	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0
yhbW	12	6	5	5	4	0	1	7	2	3	1	6	10	3	4	10
mtr	11	12	7	11	13	6	7	10	6	9	5	8	11	10	9	17
yrbN	3	10	3	5	9	6	6	6	4	4	5	8	6	6	7	17
nlpI	5	6	4	2	6	8	9	5	5	9	18	6	2	5	6	11
pnp	7	4	6	3	3	2	2	2	4	1	4	5	7	1	2	2
psrO	2	5	2	3	2	4	2	6	1	1	2	4	7	4	3	7
rpsO	11	11	6	9	4	3	13	10	8	8	5	11	15	8	8	17
rbfA	12	6	8	11	9	10	8	8	8	12	14	8	8	7	11	22
infB	4	2	4	0	2	0	0	1	2	2	2	1	2	0	1	0
nusA	3	0	3	1	0	2	2	1	3	2	2	2	1	1	3	0
rimP	14	6	12	12	5	12	6	15	10	8	19	13	15	12	13	33
metY	42	17	22	32	25	13	10	13	23	15	12	17	22	16	24	43
argG	43	17	13	32	24	12	10	22	16	15	13	17	22	23	25	42
yhbX	44	24	18	39	17	14	19	30	28	14	17	35	35	28	41	54
leuU	2	0	2	1	0	1	1	0	0	0	0	3	2	1	0	0
secG	21	10	12	13	13	9	15	11	11	18	13	12	10	11	14	33
folP	5	5	2	8	6	8	5	3	4	3	8	5	5	7	4	10
ftsH	8	5	10	7	3	4	3	4	12	2	4	7	7	3	8	11
rlmE	13	6	3	13	7	8	8	3	5	5	8	7	11	6	6	15
yhbY	15	7	3	13	6	8	8	3	6	5	8	6	11	5	7	13
greA	24	15	12	15	10	16	15	15	15	13	24	14	17	12	15	14
dacB	14	14	15	15	15	24	15	12	12	13	16	15	17	15	10	24
obgE	3	1	1	1	0	0	1	0	2	0	1	0	2	0	0	2
yhbE	13	7	2	8	6	7	15	2	5	12	10	8	6	4	7	13
rpmA	1	1	3	1	1	1	0	1	5	0	1	0	0	1	1	2
rplU	25	12	13	17	10	8	16	11	12	17	14	21	20	7	21	33
ispB	33	21	11	17	21	14	16	13	7	17	8	12	20	12	10	25
sfsB	23	11	19	18	15	12	7	15	17	11	10	9	17	15	11	16
murA	6	3	2	5	1	1	4	3	5	4	4	2	5	1	4	3
ibaG	8	4	8	12	6	10	8	12	9	15	6	6	8	8	14	24
mlaC	1	2	2	0	1	1	2	0	3	1	1	0	0	1	0	2
mlaD	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
mlaE	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0
mlaF	29	9	11	14	9	7	13	12	10	14	12	11	15	10	11	21
yrbG	21	11	12	14	11	12	13	11	10	14	7	9	15	10	9	29
kdsD	2	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1
kdsC	4	2	2	2	3	0	0	0	2	0	1	0	1	1	0	1
lptB	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2
rpoN	2	3	7	1	1	0	3	1	6	2	3	4	4	1	2	6
hpf	3	3	2	1	2	3	1	1	3	0	1	0	1	0	0	0
ptsN	5	4	5	6	8	5	6	5	3	10	12	12	4	5	14	12
yhbJ	3	3	4	2	1	0	2	2	4	0	2	5	4	3	3	6
yrbL	24	15	12	15	17	11	7	12	14	4	5	10	11	18	9	28
elbB	19	4	6	14	9	1	2	1	7	4	1	9	9	4	11	15
arcZ	15	9	1	14	11	1	2	6	4	4	1	4	9	7	9	19
arcB	7	4	4	8	6	3	4	3	5	2	10	8	6	7	6	11
yhcC	63	17	31	48	30	16	13	28	34	29	24	19	31	25	38	53
gltB	45	22	32	36	34	28	24	26	28	33	28	24	28	29	29	53
gltD	1	1	1	0	2	0	0	0	0	1	3	1	1	0	0	0
gltF	57	26	16	69	43	17	9	25	16	17	6	18	52	34	25	69
yhcA	13	11	7	22	14	3	4	8	5	6	3	9	22	9	8	26
yhcD	1	1	2	0	1	1	1	2	2	2	2	0	0	0	2	2
insH1	14	11	13	15	15	17	5	13	11	10	10	12	13	13	15	19
yhcG	14	8	13	18	14	8	6	10	8	8	10	10	18	14	7	17
nanE	2	1	2	2	0	5	3	4	2	3	5	4	3	3	4	3
nanT	7	8	3	5	8	13	8	6	4	7	9	6	5	7	5	6
nanA	7	4	10	13	9	1	2	6	5	6	7	9	13	7	8	13
nanR	43	17	13	45	22	12	12	13	22	11	12	23	32	19	31	51
dcuD	51	23	13	45	31	12	12	13	19	11	12	17	32	22	22	43
sspB	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0
sspA	50	24	16	22	28	19	14	29	16	20	22	17	18	28	23	47
rpsI	0	0	1	2	1	0	1	0	1	1	3	0	2	1	0	1
rplM	22	16	8	9	12	13	9	13	10	6	14	17	11	12	16	29
zapE	14	11	8	14	12	13	13	9	10	11	9	13	11	13	12	19
yhcB	19	13	9	14	12	9	13	8	13	11	13	11	11	10	12	14
degQ	10	4	6	13	10	10	6	14	6	7	5	6	8	19	7	21
degS	4	4	1	5	3	7	7	6	2	6	5	9	5	7	9	8
mdh	47	20	22	45	27	8	16	15	23	24	21	29	36	14	39	47
argR	47	29	15	45	39	21	16	22	14	24	8	20	36	23	27	47
yhcN	52	20	13	36	20	15	14	18	15	14	10	18	34	19	20	45
yhcO	10	8	4	3	7	3	11	3	5	9	5	5	3	4	4	6
aaeB	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0
aaeA	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1
aaeX	19	12	8	19	14	7	6	17	7	12	3	4	18	14	9	12
aaeR	12	4	17	19	9	3	6	8	14	12	7	12	18	7	14	19
tldD	33	28	23	24	27	30	46	18	20	43	27	25	28	20	20	16
yhdP	3	4	7	3	7	3	3	1	5	5	7	3	1	2	4	8
yhdE	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	2
mreC	3	4	4	4	3	3	3	5	5	4	6	4	4	3	6	3
mreB	18	11	19	19	18	14	17	20	18	29	12	18	13	14	29	34
csrD	20	5	9	16	7	5	6	10	12	10	6	5	10	8	13	8
acuI	8	5	10	16	13	6	6	9	8	10	5	5	10	12	7	20
yrdF	4	1	5	4	3	1	0	1	4	1	4	0	3	1	0	3
accB	30	26	18	27	26	17	26	23	21	32	22	24	24	18	33	36
accC	1	1	1	0	0	0	2	0	2	1	1	0	0	0	0	0
yhdT	12	7	4	6	8	12	5	6	5	5	9	2	5	7	2	12
prmA	0	0	2	0	0	1	0	0	1	1	0	1	0	0	1	3
dusB	37	12	15	31	24	9	17	15	14	21	10	16	20	23	19	44
fis	5	3	4	1	2	0	0	2	4	1	0	0	1	0	1	0
yhdJ	9	3	7	4	4	2	3	5	4	7	9	4	6	3	5	9
yhdU	3	3	6	7	7	3	1	4	3	4	5	7	6	5	7	11
acrS	59	20	19	50	21	9	15	19	18	13	9	17	50	23	14	41
acrE	41	17	19	50	14	9	15	19	23	13	9	20	50	18	21	59
acrF	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	0
yhdV	27	11	14	25	15	12	8	16	8	11	6	10	26	18	7	37
yhdW	38	25	16	38	31	15	27	28	15	34	14	15	33	26	21	53
yhdX	1	2	4	1	1	1	9	6	3	7	5	7	3	7	3	6
yhdY	0	0	1	1	1	0	0	0	1	0	1	1	0	1	1	0
yhdZ	0	2	0	0	1	0	0	1	1	0	1	0	0	0	0	0
rrfF	6	0	5	2	1	0	1	1	3	1	2	2	3	1	0	8
thrV	2	0	1	1	1	0	1	0	0	1	0	1	1	0	0	2
rrfD	11	5	10	7	6	2	5	3	12	6	3	2	3	3	5	8
rrlD	30	9	9	8	9	1	5	15	12	5	4	13	6	15	16	16
alaU	5	3	2	4	3	0	1	1	2	2	2	2	3	0	3	8
ileU	9	5	6	3	5	2	1	6	5	4	0	4	4	3	6	4
rrsD	81	33	27	30	33	12	22	24	35	23	18	22	21	23	31	37
yrdA	37	22	24	30	31	18	22	27	23	23	12	33	21	35	33	81
aroE	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
tsaC	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
yrdD	2	0	2	3	3	0	0	1	0	1	0	2	2	3	1	7
smf	11	4	13	12	9	6	1	10	12	6	6	3	7	10	8	10
def	10	3	10	12	8	6	1	13	10	6	6	4	7	12	9	11
fmt	3	2	1	1	0	0	0	1	2	0	1	0	2	0	0	0
rsmB	1	2	2	1	1	4	3	5	0	3	3	3	4	4	1	7
trkA	1	2	1	1	0	0	3	1	3	1	2	1	1	1	2	0
mscL	13	4	6	15	5	4	3	7	7	5	9	4	13	7	7	19
arfA	4	5	2	2	4	2	3	3	2	4	3	2	3	1	3	11
zntR	0	0	1	1	0	0	0	0	1	0	1	2	1	0	2	0
yhdN	9	6	4	6	4	13	5	7	2	4	4	7	10	6	4	14
rplQ	3	2	5	2	2	1	1	1	4	0	5	3	3	2	1	4
rpoA	2	3	5	0	3	1	0	1	3	1	1	1	2	0	0	1
rpsD	4	0	3	0	1	2	2	1	3	1	2	3	0	2	2	6
rpsK	1	0	0	2	0	0	1	0	2	0	3	1	1	1	2	1
rpsM	9	3	10	12	9	4	4	7	6	10	7	10	11	7	12	24
rpmJ	4	1	4	0	0	2	3	0	4	1	2	3	2	1	1	2
secY	0	0	2	0	1	0	0	0	0	1	0	1	1	0	0	0
rplO	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
rpmD	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rpsE	1	0	3	0	0	0	0	0	1	0	2	3	2	0	1	0
rplR	1	2	0	0	1	0	0	1	0	0	1	1	1	0	0	0
rplF	4	0	1	0	0	0	1	0	2	0	2	0	0	1	0	0
rpsH	4	3	3	2	4	1	1	0	3	0	2	2	1	2	2	2
rpsN	1	1	1	0	0	0	0	1	0	0	3	2	3	0	0	1
rplE	0	1	2	0	0	0	1	0	1	0	1	2	2	0	1	2
rplX	1	0	1	1	0	0	1	0	2	1	1	0	0	1	0	0
rplN	11	10	9	13	8	8	10	10	10	8	8	8	15	10	7	18
rplP	0	0	1	0	0	0	2	1	1	2	1	1	0	1	1	0
rpsC	0	2	2	0	1	0	0	3	3	1	1	0	1	1	1	0
rplV	1	0	4	0	0	0	0	0	3	0	3	1	1	0	0	0
rpsS	1	0	3	1	0	1	0	0	2	1	1	0	2	0	0	3
rplB	1	1	2	1	1	0	1	0	2	0	2	2	2	1	0	0
rplD	0	0	2	1	1	0	0	0	2	1	1	0	1	0	0	0
rplC	2	1	4	2	3	0	1	0	5	1	2	2	0	2	3	3
rpsJ	19	11	13	16	11	9	13	17	9	13	16	18	20	17	14	20
gspA	25	4	8	32	7	1	2	3	7	4	6	11	30	4	11	23
gspC	23	11	3	32	11	6	2	8	4	4	1	4	30	7	7	25
gspE	0	0	0	2	2	0	0	0	0	1	1	0	0	1	0	1
gspG	2	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0
gspH	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0
gspL	1	0	1	2	1	0	1	0	1	0	1	1	1	2	1	0
bfr	9	4	7	0	2	1	4	5	6	2	3	7	3	5	4	8
bfd	14	4	8	17	6	6	5	10	7	6	6	9	15	11	9	34
chiA	32	10	8	31	14	4	12	11	9	11	10	16	27	16	16	63
tufA	7	2	8	4	2	6	1	6	4	4	6	4	8	4	2	1
fusA	8	3	2	1	1	1	2	1	3	1	1	0	2	0	0	0
rpsG	15	7	5	4	4	4	4	5	4	1	4	8	8	6	4	12
rpsL	10	6	5	9	5	5	9	6	6	7	7	8	10	7	7	17
tusB	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	2
yheO	15	7	11	10	6	13	9	8	10	13	9	7	12	4	9	22
fkpA	18	11	11	19	7	12	12	15	18	9	10	12	16	14	16	19
slyX	19	12	15	19	16	10	12	11	14	9	12	11	16	18	7	18
slyD	3	4	7	8	6	5	6	7	6	9	2	3	7	6	5	9
yheV	2	0	2	0	0	0	0	0	0	0	2	1	1	0	0	0
kefG	12	9	6	12	9	7	7	4	5	9	12	7	12	2	9	4
yheS	4	7	4	12	9	12	7	6	2	9	7	9	12	5	9	12
prkB	4	3	4	5	2	2	4	3	5	3	3	3	5	2	3	1
yhfA	14	14	16	18	17	15	17	26	12	25	13	23	20	21	26	23
crp	23	23	26	18	26	13	17	16	21	25	15	14	20	12	17	14
yhfK	0	1	2	1	1	4	6	1	1	5	3	4	2	2	2	2
argD	2	2	3	12	6	1	1	1	4	3	3	6	7	3	10	20
pabA	1	1	2	1	0	3	4	1	1	4	2	2	2	1	1	4
yhfG	5	4	2	6	6	7	10	8	4	12	9	3	3	8	7	9
ppiA	28	4	13	27	9	3	10	14	16	15	17	15	19	15	22	42
tsgA	42	15	14	27	22	17	10	13	15	15	3	4	19	16	9	28
nirB	31	11	12	26	16	13	13	13	12	13	12	11	22	18	11	26
nirC	10	3	3	11	5	5	3	5	3	5	7	6	10	5	8	35
cysG	1	2	1	0	0	0	0	1	0	0	3	1	3	0	0	5
yhfL	28	11	9	35	14	10	7	15	8	10	7	7	34	15	9	26
frlA	25	17	6	29	20	22	13	19	12	13	7	14	20	22	19	35
frlB	5	0	1	2	0	0	0	1	2	0	1	1	2	1	2	1
frlC	2	3	2	1	2	9	6	2	2	4	6	1	2	3	0	3
frlR	7	6	3	8	5	5	8	5	5	5	4	7	7	7	5	11
yhfS	1	1	1	0	1	1	0	1	1	1	2	0	0	0	0	0
yhfT	1	2	1	0	1	0	1	1	1	1	1	0	0	0	0	0
yhfU	0	2	1	0	1	0	0	1	2	0	1	0	0	1	0	0
yhfX	19	7	5	7	9	4	4	2	5	3	2	1	4	5	1	4
yhfY	2	1	1	2	1	0	1	1	2	1	1	0	0	1	1	0
yhfZ	32	9	8	29	18	15	15	17	11	23	11	10	17	18	21	34
rpe	2	0	3	0	1	0	1	1	2	1	2	0	0	2	0	1
dam	5	1	10	5	5	5	6	6	6	9	8	9	5	8	8	9
damX	10	3	8	4	7	2	3	4	1	6	8	8	8	4	4	10
aroB	2	3	2	4	2	0	4	4	1	3	5	6	6	4	4	5
aroK	19	13	29	31	22	13	26	21	25	33	19	25	26	23	28	46
hofM	10	6	10	11	11	5	6	0	8	6	8	7	9	5	5	11
mrcA	11	7	0	11	5	8	6	10	5	6	5	6	9	8	11	10
nudE	24	20	17	32	30	14	15	14	17	19	11	14	22	20	18	31
yrfF	31	14	14	32	18	11	15	17	20	19	14	20	22	17	30	24
yrfG	2	3	2	3	4	4	5	6	2	7	3	3	2	5	5	7
hslR	0	1	2	0	0	1	1	0	2	1	1	0	0	0	0	0
hslO	1	1	3	2	2	1	0	2	4	1	0	1	0	1	3	1
yhgE	48	18	13	37	18	15	14	20	23	15	18	18	27	20	29	44
pck	44	18	20	37	29	18	14	13	20	15	15	18	27	23	18	48
ompR	23	14	8	22	13	5	9	12	13	11	6	13	19	8	20	30
greB	30	13	12	22	20	6	9	8	8	11	5	14	19	13	13	23
yhgF	9	4	5	7	4	11	3	7	8	5	3	3	4	6	7	9
feoA	40	26	19	49	40	24	21	21	19	24	15	20	34	32	23	48
feoB	2	3	0	1	2	0	1	0	1	0	1	1	2	0	1	0
yhgA	19	9	11	9	14	9	15	12	8	20	14	12	7	12	14	16
bioH	6	1	4	3	3	1	1	1	2	1	1	3	2	3	2	2
gntX	2	3	1	3	2	1	1	4	3	1	1	1	2	2	3	6
nfuA	6	4	3	7	3	3	2	4	2	3	3	2	8	2	2	3
gntT	28	19	13	32	23	27	20	17	17	16	14	25	24	26	24	33
malQ	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0	0
malP	47	26	23	43	30	26	12	40	31	23	13	21	31	33	40	60
malT	79	22	36	47	40	13	12	21	30	22	15	25	35	29	28	45
rtcA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
rtcB	35	10	8	19	9	2	9	8	12	7	9	4	17	8	6	24
rtcR	24	4	8	19	6	9	9	8	8	7	2	10	17	12	9	35
glpR	1	0	1	2	1	1	0	0	1	0	2	0	2	1	0	3
glpG	3	3	2	2	2	3	3	3	2	3	1	3	3	1	4	5
glpE	23	9	10	16	9	5	11	9	10	12	3	12	16	9	12	22
glpD	22	12	9	16	12	3	11	10	9	12	5	9	16	10	9	23
yzgL	20	4	9	9	10	8	5	1	8	3	16	6	5	9	2	12
glgP	2	1	1	1	1	1	1	1	1	1	1	0	1	1	0	3
glgC	5	0	3	0	0	0	0	0	1	0	1	2	2	1	0	1
glgB	28	14	24	20	22	10	10	9	21	17	18	15	15	11	19	18
asd	18	12	9	15	14	5	8	14	12	16	8	5	9	8	16	22
yhgN	22	5	14	15	16	8	8	9	8	16	5	12	9	12	14	18
gntU	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
gntK	8	12	4	13	11	7	3	8	6	6	9	7	12	4	11	16
gntR	15	9	9	13	9	11	15	18	9	16	10	16	12	17	18	25
yhhW	9	5	7	11	13	10	4	4	7	4	11	4	4	12	3	13
yhhX	12	7	5	6	6	6	8	7	5	6	5	9	7	9	7	15
ryhB	14	3	4	11	8	4	2	6	7	4	4	8	3	10	13	19
yhhY	19	8	6	11	13	4	2	4	10	4	4	3	3	7	8	14
yhhZ	31	10	11	32	14	11	2	10	10	7	8	7	29	9	11	33
insA	57	17	23	55	18	16	7	21	35	10	12	16	43	19	31	60
yrhB	65	25	23	56	26	13	13	22	34	12	6	12	44	24	22	51
ggt	9	5	7	10	3	9	6	11	8	5	5	4	11	9	5	11
yhhA	11	4	11	10	5	5	6	7	9	5	9	5	11	8	3	9
ugpA	5	3	6	7	6	4	10	3	5	9	6	8	6	7	6	5
ugpB	32	23	19	32	26	26	23	22	25	24	11	21	23	24	29	37
livH	5	2	2	2	2	6	4	1	1	3	5	3	3	2	1	4
livK	67	23	20	42	30	14	9	19	21	15	14	17	34	20	23	54
panM	54	17	19	42	23	14	9	20	20	15	14	23	34	21	30	67
livJ	39	13	16	23	21	15	9	11	12	13	15	13	19	15	14	21
rpoH	20	11	14	18	14	11	9	17	16	12	9	16	14	17	21	24
ftsE	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ftsY	11	7	12	14	12	3	6	6	9	12	3	10	13	5	12	13
rsmD	13	10	6	14	12	3	6	12	5	12	3	7	13	9	12	11
yhhM	7	6	8	10	6	6	8	7	9	7	12	8	9	7	9	20
yhhN	20	8	7	10	9	12	8	8	7	7	6	6	9	9	6	7
zntA	10	5	5	3	1	4	3	6	8	1	4	4	4	5	5	4
tusA	17	20	8	13	11	11	14	11	12	11	9	13	18	5	14	32
yhhQ	32	13	11	13	14	9	14	8	5	11	11	20	18	12	11	17
dcrB	6	0	8	7	2	2	4	0	9	2	4	7	4	4	6	6
yhhS	12	7	5	8	7	3	4	9	6	6	7	12	7	8	15	14
yhhT	14	12	9	8	15	7	4	5	8	6	3	7	7	6	7	12
acpT	3	5	1	5	4	3	4	2	4	3	2	2	3	2	3	7
nikA	7	7	3	13	8	12	5	5	5	3	4	4	10	9	4	10
nikR	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
rhsB	24	12	6	18	10	10	6	17	9	3	6	9	17	18	9	27
yrhC	10	4	11	8	7	3	3	4	10	5	7	8	7	5	8	3
yhhI	20	7	6	16	8	4	1	9	8	4	1	3	14	7	7	24
yhiI	24	23	14	28	20	17	24	21	22	22	18	24	22	20	30	35
yhiJ	25	7	11	35	10	7	6	16	16	8	10	15	26	17	22	29
yhiL	44	13	19	51	24	8	9	17	15	13	13	16	44	24	16	55
yhiM	55	16	17	51	16	13	9	19	24	13	8	13	44	15	24	44
yhiN	19	13	11	21	13	9	13	11	15	15	11	7	16	10	13	33
pitA	33	7	11	21	13	11	13	11	10	15	9	13	16	15	13	19
uspB	27	23	21	21	17	30	28	25	21	23	27	28	26	24	23	25
